date,title,content,heart,interest,view,price,temperature,seller,sold,image,region,url
22/02/2026,스토케트립트랩뉴본,"스토케 트립트랩 뉴본 세트 판매합니다.
새상품으로 구매해 아기 5개월까지 정말 잘 사용했어요. (재당근 아닙니다)

✔️ 구성품 모두 포함 (상자는 없음)
✔️ 아기 피부가 건조해 뉴본에 눕힌 채 크림을 자주 발라주다 보니, 약간의 자국이 있습니다. (사용에는 전혀 문제 없음)
✔️ 교환 / 환불 / 반품 불가
✔️ 문고리 거래

필요하신 분 편하게 연락 주세요",3,0,67,110000,44.5,소피,판매완료,3,강원 춘천시 퇴계동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-g12zbzh4apgc/
12/05/2025,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본세트 입니다.
깨끗하게 사용했습니다. 
뒷면에 조금 뜯어진 부분이 있어서 저렴하게 내놓습니다. 사용하는데는 문제 없어요. 모빌 고리 설치시 조심하세요.
모빌 고리, 연장 글라이더 있습니다.
세탁 완료후 비닐 포장 해두었습니다. 바로 사용하셔도 됩니다! 

신생아부터 9kg까지 사용 가능
트립트랩 의자에 간편하게 탈부착 가능
분리형 시트 커버

박스도 같이 드려요.

- 당근페이 입금후 상세 주소 알려드립니다
- 중고이니 예민하신 분은 피해주세요.
- 교환, 환불 , 반품 불가입니다.
- 문고리 비대면 거래입니다.",1,2,217,110000,50.2,파라보자,판매완료,3,부산 동래구 사직동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-saa7hcuk8nfw/
11/05/2026,스토케트립트랩뉴본세트그레이,"스토케 트립트랩 뉴본 세트 그레이 색상이에요
신생아부터 사용 가능한 제품으로 편안함을 더해줘요
안전벨트와 구성품 모두 사진과 같아요
아기에게 편안한 첫 경험을 선물하고 싶으신 분들께 추천드려요

재당근이며 예민한 아기라 누워있지않아서 거의 사용못했습니다. 박스없어 저렴하게 판매 

💛세탁완료💛

환불 어려우니 신중하게 구매해주세요",1,1,100,110000,42.6,또미,판매완료,3,부산 기장군 정관읍,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-ztmepfncowtg/
23/08/2025,스토케트립트랩뉴본세트팝니다,"스토케 트립트랩 뉴본세트 팝니다 
아기가 역방쿠에 누워서 먹는걸 더 선호하여
사용기간 짧아요
구성품 다 있고 세탁 완료하여 바로 사용하시면 
됩니다 

가화테라스 1차 비대면 거래 원해요",1,1,118,110000,46.3,웅이추니,판매완료,10,부산 기장군 정관읍,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-mq5t7m3gbreh/
06/06/2026,스토케트립트랩뉴본세트재당근,"신생아부터 사용 가능한 스토케 트립트랩 뉴본세트예요
앤트러사이트 색상으로 어떤 인테리어에도 잘 어울려요
안정감 있는 디자인으로 아기가 편안함을 느껴요
곧 태어날 아기를 위해 준비하시는 분들께 추천드려요

재당근이지만 아기가 많이 눕지않았고 깨끗하게 썼습니다!",1,5,78,110000,43,gogo,판매완료,1,경기 광명시 광명동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-%EC%9E%AC%EB%8B%B9%EA%B7%BC-u1nkmuvkoyhq/
28/03/2026,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트입니다.

재당근이지만 상태 좋습니다.
상자,설명서 들어있습니다.
구성품은 다 분리해서 세척 가능합니다!


중고제품 특성상 환불은 어렵습니다.",2,1,78,110000,46,에몽이,판매완료,2,경기 광명시 광명동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-he1d27sqsp3y/
18/02/2026,스토케트립트랩뉴본세트그레이,"스토케 트립트랩 뉴본 세트 그레이 색상입니다.
아이에게 편안한 환경을 제공하고, 안전벨트도 있어서 안심하고 사용할 수 있어요~신생아때 정말 너무 잘 사용해서 개인적으로 필수품인것 같습니다. 사진에는 없지만 모빌거치대도 있습니다. 상태는 사진에서 보시는 것처럼 양호합니다!
세탁해서 드리겠습니다.",5,10,116,110000,64.1,양양이,판매완료,1,경기 광명시 광명동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-jfo5vasou5z6/
24/11/2025,스토케트립트랩뉴본세트,"깨끗히게 사용했지만 사용감 있어요. 
육아중으로 문고리거래만 가능합니다. 
(독산역 인근)",1,8,470,110000,40.3,룰루야,판매완료,1,경기 광명시 광명동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-qwqopi6b7o4t/
01/11/2025,스토케트립트랩뉴본세트,"잠깐씩 눕혀놓는 용도로 사용했고,
수유는 위에서 하지않았습니다.

구성품 모두 있습니다.(박스는 손상있습니다)

커버,어깨패드,벨트까지 세탁해놔서 바로 사용하실 수 있습니다.

중고제품이니 사용감잇지만 눈에띄는 오염,얼룩 없습니다. 
예민하신분들은 피해주세요.
문고리거래 원해요.",2,4,132,110000,56.2,몽몽,판매완료,2,경기 광명시 광명동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-jswioiziashe/
13/12/2025,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트 판매합니다.

재당근 아니고 한  아기만 사용했어요.
완모아기라 뉴본에서 수유하거나 하지 않아서 깨끗해요. 저희 아기는 가벼운 편이라 이유식 전까지 활용했는데(5개월 반 정도) 엄마, 아빠 밥먹을 때 아기를 옆에서 볼 수 있어서 좋았어요. 이유식하느라 의자 형태로 넘어 가야해서 팔아요!

안전벨트, 슬라이더, 모빌대 포함되어 있습니다!

세탁 따로 하실 것 같아서 저희가 세탁하지는 않았어요.
문고리 원해요!
",2,3,77,110000,50.5,당근도,판매완료,3,경기 수원시 장안구 정자3동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-vwkmtsjd64n8/
22/05/2026,스토케트립트랩뉴본세트그레이,"신생아부터 사용 가능한 스토케 트립트랩 뉴본 세트예요
안정감 있는 디자인으로 아기가 편안함을 느낄 수 있어요
구성품 모두 사진에 담아두었으니 확인해주세요
아기에게 편안한 첫 의자 경험을 선물하고 싶으신 분들께 추천드려요

환불X",2,6,148,110000,41.6,랄랄,판매완료,3,인천 미추홀구 주안3동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-fs9ridyyc4xo/
08/12/2025,스토케트립트랩뉴본세트(재당근x),"스토케 트립트랩 뉴본 세트입니다
아기가 편안하게 쉴 수 있도록 도와줍니다
저는 커버 건조기 다 돌려서 사용했어요! 

교환/환불 x",3,15,187,110000,52.5,미니멀,판매완료,4,경기 안양시 동안구 비산3동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EC%9E%AC%EB%8B%B9%EA%B7%BCx-9k9g95sp1zt5/
21/12/2025,스토케트립트랩뉴본세트모빌거치대(재당근x/연장글라이더x),"스토케 트립트랩 뉴본 세트입니다
트립트랩에 장착하여 신생아부터 사용 가능합니다
아기에게 편안함을 제공하는 시트입니다
안전벨트 포함되어 있습니다

모빌거치대있고 박스는 버렸어요
아이 한명쓴거라 상태좋고 아주 사용잘했습니다
게워냄도 없던 아이라 깨끗해요",8,7,437,110000,41.1,릴라,판매완료,2,서울시 종로구 창신동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EB%AA%A8%EB%B9%8C%EA%B1%B0%EC%B9%98%EB%8C%80-%EC%9E%AC%EB%8B%B9%EA%B7%BCx-%EC%97%B0%EC%9E%A5%EA%B8%80%EB%9D%BC%EC%9D%B4%EB%8D%94x-58vp5qy5zsfe/
18/01/2026,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트입니다
모빌 거치대 포함되어 있습니다
아기가 편안하게 사용할 수 있도록 설계되었습니다

새상품 당근하였고 머리 닿는 부분 손수건 받치고 사용했습니다. 
재당근이지만 상태 좋아요~!

육아중이라 문고리 거래 선호합니다🧡",3,8,177,110000,51.3,네모세모,판매완료,3,경기 성남시 분당구 이매1동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-d1xf58thde12/
28/05/2025,스토케트립트랩뉴본세트새상품,"스토케 트립트랩 뉴본세트 새상품입니다.
필수템이라고해서 샀는데
저희 아기는 역방쿠에 있는것만 좋아해서 
실제 사용한건 5회도 안됩니다.
거의 새상품이라고 보셔도 되요... 🥲

정품등록도 되있습니다. 
모빌대, 박스도 같이 드려요~

* 육아로 문고리거래 가능합니다.
",5,1,82,110000,53.8,유긍정,판매완료,2,경기 안양시 만안구 호현동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-%EC%83%88%EC%83%81%ED%92%88-swaf2z4363ds/
08/11/2025,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트입니다
상태는 사진과 같이 좋습니다
모빌대 포함입니다

‼️작년 12월 사촌언니에게 받았고, 25년 2월생 아기가 100일전까지 사용하고 계속 팬트리에 보관하다 정리하려고 내놓습니다(세탁완료)
‼️예민맘은 사절입니다


🔅육아중으로 문고리원합니다
🔅선입금 후 상세주소 공유합니다
🔅중고이다보니 환불,교환은 어렵습니다",2,6,169,110000,48.3,꽁밍,판매완료,2,경기 고양시 덕양구 신원동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-usqca2fj6c4q/
19/08/2025,스토케트립트랩뉴본세트,"스토케 트립트랩 의자에 장착하는 뉴본세트입니다
색상은 회색이고, 아기가 편안하게 사용할 수 있어요~
보풀없구요! 거의새상품급입니다
일본후쿠오카에서 작년11월쯔음 이와타야백화점에서
구입해왔습니다^^",2,2,100,110000,43.5,스타벅스,판매완료,2,경기 고양시 덕양구 신원동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-q93131qebib3/
30/06/2025,스토케트립트랩뉴본세트(재당근/상태좋음),"재당근인데 상태 정말 깨끗해요!

트립트랩 뉴본 원단 특성상 사용감 많은건 보풀도 많은데, 3번 사진 보시면 보풀도 거의 없는거 보이실거예요. 

제가 구매할 때부터 깨끗했고, 저희 아기는 주로 역방쿠에서 많이 놀아서 자주 사용을 못 했어요. 
뉴본 세트에서 수유한 적은 아예 없었구요😊

모빌대에 작은 인형이나 고리 걸어주면 잘 쳐다보더라구요. 연장글라이더 바닥면은 사용감 있어요. 첨부사진 참고해주세요.


📍육아 중으로 문고리 거래해요.
     선입금 후 상세주소 보내드리겠습니다. 
📍교환&환불 어렵습니다.
📍중고거래 입니다. 예민맘 피해주세요.",1,1,68,110000,65.4,민트초코,판매완료,9,경기 고양시 덕양구 신원동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-%EC%9E%AC%EB%8B%B9%EA%B7%BC-%EC%83%81%ED%83%9C%EC%A2%8B%EC%9D%8C-enkbi2id61xa/
08/12/2025,스토케트립트랩뉴본,"스토케 트립트랩 뉴본 시트 그레이 색상입니다~ 
14만원에 거의새상품 당근해서 한두번만 앉혀봤어요.. 잘안쓰게되서 판매합니다 

문고리거래합니다",2,7,203,110000,52.4,호호,판매완료,1,경기 양주시 회천2동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-vyrth8tyt29o/
31/10/2025,스토케트립트랩뉴본세트(박스포함)가격조정,"스토케 트립트랩 뉴본 세트 판매합니다
아기가 싫어해서 설치하고 한번 눕혀보고 안썻습니다.
상태 완전 새거구요.
흠이나 이염 오염 등등 하나도 없습니다.

영수증 보시면 오프라인에서 21만원 주고 샀습니다.
보증서 설명서 박스포함 전부 다 있습니다.",2,7,159,110000,45.1,아스라이,판매완료,4,경기 양주시 회천2동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EB%B0%95%EC%8A%A4%ED%8F%AC%ED%95%A8-%EA%B0%80%EA%B2%A9%EC%A1%B0%EC%A0%95-4jgbpfkz6cky/
01/02/2026,스토케트립트랩뉴본세트그레이,"스토케 트립트랩 뉴본 세트 그레이 색상입니다 
지인이 줬는데 새거인줄알았는데 새건 아니었더라구요 정품등록은 모르겠습니다
신생아부터 사용 가능하며, 아기가 식탁에서 가족과 함께 교감하며 식사 시간을 보낼 수 있도록 도와주는 제품이에요
모빌도 하나 같이 드릴게요~ 신생아 시각 발달에도 도움을 줍니다
전체적으로 깨끗하게 사용해서 상태 좋습니다
박스는 없습니다.",1,2,69,110000,44.4,김덕수,판매완료,2,경기 화성시 병점구 안녕동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-1xu5yna6rrjm/
19/04/2025,스토케트립트랩뉴본세트(박스보관),"스토케 트립트랩 뉴본세트 판매합니다.
신생아 시기에만 잠깐 사용해서 상태 매우 깨끗하고, 생활 기스나 오염 없이 약간의 사용감 있는 수준이에요.
원래 구성품 모두 있고, 정품 박스까지 보관 중이라 깔끔한 중고 구매 원하시는 분들께 추천드립니다.

최대 하중: 9kg까지 사용 가능

스토케 정품

반려동물 없는 집

문고리거래 가능합니다.
필요하시면 추가 사진도 보내드릴게요.",3,1,84,110000,37.1,이든,판매완료,3,경기 화성시 병점구 안녕동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EB%B0%95%EC%8A%A4%EB%B3%B4%EA%B4%80-qk4rqq96h418/
23/03/2026,스토케트립트랩뉴본세트그레이,"스토케 트립트랩 뉴본 세트 그레이 색상입니다.
상태와 구성은 사진과 같고 사용감 있습니다
문고리 거래, 선입금 후 주소 보내드립니다.",2,8,192,110000,43,게임러버,판매완료,1,경기 남양주시 별내동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-a1nwu5vicabn/
25/01/2026,스토케트립트랩뉴본세트,"일본백화점에서 산 제품 당근 해왔어요.
아기의자가 여러개라 트립트랩은 잘 사용하지 않았네요.
모빌대, 연장글라인더 포함입니다.

✅육아중이라 문고리 거래만 합니다.
✅당근페이만 합니다.
✅선입금 후 상세 주소 알려드려요.",1,11,329,110000,51.5,럭키루키,판매완료,3,경기 남양주시 별내동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-be1agzxdmdc3/
11/01/2026,스토케트립트랩뉴본,"새 제품사서 6개월 알차게 썼어요~
커버 세탁해둬서 그냥 바로 사용하셔도 돼요
안전벨트 커버 하나에 얼룩? 인지 모를 게 있는데
제 눈엔 크게 얼룩이나 흠은 없어보여요

**상자 있어요!**

그치만 중고이니만큼 사용감 당연히 있습니다!

직거래, 문고리 가능

직거래 12만
문고리 11만(선입금 필수)

육아중으로 답장이 느릴 수 있어요

네고 x
예민하신 분은 죄송합니다~",1,8,252,110000,51.4,몬뜌니,판매완료,2,경기 남양주시 별내동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-wwewob7zub51/
29/12/2025,스토케트립트랩뉴본세트(재당근),"스토케 트립트랩 뉴본 세트 판매합니다.
새샹품 당근했었고,
하자있는 부분은 없고 깨끗하게 잘 사용했습니다.
커버 세탁하였습니다. 
부품 모두 다 있습니다.

문고리 거래입니다.
선입금 해주시면 주소 보내드립니다.
네고×",5,12,411,110000,38.5,당근당근,판매완료,1,경기 남양주시 별내동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EC%9E%AC%EB%8B%B9%EA%B7%BC-6c7wa7e3chwt/
16/02/2026,스토케트립트랩뉴본세트그레이상태좋음,"스토케 트립트랩 뉴본 세트입니다
컬러는 그레이 색상입니다
구입후 막상 앉힐일이 없어서 거의 사용안했습니다.사용감 거의없다고 보시면됩니다.
보관만 해놓은 상태이고 설명서는 따로없습니다.
신생아부터 사용 가능하며, 트립트랩에 장착하여 아기를 편안하게 눕힐 수 있습니다
안전벨트도 포함되어 있어 안전하게 사용 가능합니다
비대면 문고리거래 희망합니다.",2,12,134,110000,43.5,아하아하,판매완료,7,경기 양주시 옥정동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-%EC%83%81%ED%83%9C-%EC%A2%8B%EC%9D%8C-sahazedm4v9s/
04/02/2026,스토케트립트랩뉴본그레이,"스토케 트립트랩 뉴본세트 판매합니다

구성품은 뉴본시트, 토이행거입니다.

깨끗하게 사용하여 새것 같은 컨디션입니다~

아기세제로 시트 세탁해두었으니 가져가셔서 바로 사용하시면 됩니다

*문고리 거래합니다
* 깨끗이 사용했으나 중고인점 감안하여 예민맘 사절합니다
* 교환, 환불 불가합니다.",2,3,80,110000,46.8,하하호호,판매완료,3,경기 양주시 옥정동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-ei28rma6vwni/
30/01/2026,스토케트립트랩뉴본세트판매,"스토케 트립트랩 뉴본 세트 앤트러사이트 색상 판매합니다. 어두운 그레이 색상입니다. 새상품사서 5개월 잘사용했고 졸업해서 내놓습니다.
신생아부터 9kg까지 사용 가능하며, 사진으로 구성품 확인부탁드려요
전체적으로 깨끗하지만 사용감 있습니다.

문고리만 가능
네고×
당근페이
",2,7,147,110000,41.1,5hora,판매완료,4,경기 양주시 옥정동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-%ED%8C%90%EB%A7%A4-nvm5dbqebseg/
07/06/2026,스토케트립트랩뉴본세트그레이,"신생아부터 사용할 수 있는 스토케 트립트랩 뉴본 세트예요
그레이 색상으로 어떤 인테리어에도 잘 어울려요
박스와 구성품 모두 포함되어 있어요
아기에게 편안함을 선물하고 싶으신 분들께 추천드려요

재당근입니다 
모빌대(저는 사용안함) 글라이드(새거)있구요
박스 설명서 다 있습니다
상태는 워낙 사용기간이 짧은 물건이라
오염없고 좋아요 그래도 중고임은 감안하시구요 
비대면 문고리거래 송금은 당근페이로 할께요
네고는 불가입니다",2,4,133,110000,39.9,일오오,판매완료,2,대구 수성구 범어3동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-ngmraf136e8o/
09/12/2025,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트입니다
신생아 때부터 사용 가능해요~
깨끗해요
세탁망에 세탁한번 하고 쓰셔요 

*환불x",3,8,293,110000,44.3,도미,판매완료,1,대구 수성구 범어3동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8%EC%84%B8%ED%8A%B8-fov9f5n4tyce/
15/11/2025,스토케트립트랩뉴본세트팔아요,"스토케 트립트랩 뉴본 세트 판매합니다

아시는분은 아실거라 생각하고 설명은 길게 안드려도 괜찮을것 같아요

재당근이긴하나, 저희가 실사용이 너무 짧아(애가 안누워요...) 깨끗합니다

연장 글라이더는 없네요

트립트랩 있어야 호환되는건 아시죠?

케이스도 있습니다",1,7,472,110000,55.2,CrownBM,판매완료,1,서울시 금천구 시흥제4동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%ED%8C%94%EC%95%84%EC%9A%94-snzzdg6mxg7z/
08/04/2026,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트 판매해요
재당근이고 저희 아기는 5개월 사용했어요! 
상태는 사진 확인해주세요. 세탁완료했습니다.
연장글라이더, 모빌대, 사용설명서 포함입니다.
박스는 제가 받을때부터 없었어요 ㅠ 
✔️문고리거래, 선입금
✔️육아중이라 답변이 늦을 수 있습니다
✔️교환, 반품 어렵습니다
✔️거래하실분만 연락주세요",4,0,146,110000,46.1,당근뿌셔뿌셔,판매완료,2,충북 청주시 흥덕구 오송읍,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-qqy7eqmrctw7/
02/03/2026,스토케트립트랩뉴본세트,"스토케 트립트랩 뉴본 세트입니다
아이에게 편안함을 제공하고, 안전하게 사용할 수 있습니다

진심 아기 여기 누워있엇던 시간이 다포함해서 1시간도 되지않습니다. 여기 눕히면 울어서 언젠간쓰겟지하고 잇다가 결국 못쓰고 당근해요
일본가서 직접 사온겁니다.",2,1,191,110000,43.3,읏쨔,판매완료,1,충북 청주시 흥덕구 오송읍,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-5fu2kkfi7ct7/
08/05/2026,(재당근)스토케트립트랩뉴본세트그레이,"트립트랩 뉴본세트입니다. 1달미만 사용한 민트급으로 당근해서 사용하고 재당근합니다. 실사용기간은 4개월 정도 됩니다. 
비닐포장, 사용설명서, 박스 있습니다. 
보시다시피 매번 수건 깔고 깨끗하게 사용했습니다 

깨끗하게 세탁해 둔 상태에요.
문고리거래 원합니다. 
",3,6,97,110000,38,나앵,판매완료,6,경기 용인시 기흥구 상하동,https://www.daangn.com/kr/buy-sell/%EC%9E%AC%EB%8B%B9%EA%B7%BC-%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EA%B7%B8%EB%A0%88%EC%9D%B4-edm4qfidqhtj/
15/11/2025,스토케트립트랩뉴본세트(상태좋음),"스토케 트립트랩 뉴본세트입니다
재당근이지만 아기가 거부하여 새상품과 다름없는 상품 사서 저희도 어른 밥먹을때 가끔 근처에 앉혀놓는 용도로만 사용했습니다. 

 수유도 해본적 없고, 사진보시면 아실수 있듯 머리는 베개깔고 등과 엉덩이는 속싸개나 듀라론깔고 사용하여 실제로는 거의 닿지도 않은듯 합니다ㅎㅎㅎ

자주안쓰지만 더 빨리살걸 후회했던 뉴본세트입니다 엄빠의 허리와 무릎을 지키세요!
아기세제로 세탁 후 햇빛에 말려 보관중입니다
저렴하게 가져가셔요!

✨ 참고해주세요 ✨
✔️ 육아중이라 문고리 하겠습니다
✔️ 당근페이 주시면 상세주소 공유드립니다
✔️ 중고거래 특성상 교환&환불 어렵습니다",2,2,46,110000,57.6,꼼쁠,판매완료,2,경기 용인시 기흥구 상하동,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%86%A0%EC%BC%80-%ED%8A%B8%EB%A6%BD%ED%8A%B8%EB%9E%A9-%EB%89%B4%EB%B3%B8-%EC%84%B8%ED%8A%B8-%EC%83%81%ED%83%9C%EC%A2%8B%EC%9D%8C-fefdvdu4ttua/
